Date,Grade,Caliper,Width,Tons,Plant
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,2.060013867,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
26-May-15,CRB,.016,31.375,2.040939665,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,2.060013867,Newton
26-May-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
08-Jun-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,2.060013867,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.060013867,Newton
21-Jul-15,CRB,.016,31.375,0.362409847,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
10-Jul-15,CRB,.016,31.375,2.060013867,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
08-Jun-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
21-Jul-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.030006934,Newton
21-Jul-15,CRB,.016,31.375,1.907420247,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
26-May-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,0.708797364,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
26-May-15,CRB,.016,31.375,1.010932731,Newton
08-Jun-15,CRB,.016,31.375,1.030006934,Newton
08-Jun-15,CRB,.016,31.375,0.740079056,Newton
21-Jul-15,CRB,.016,31.375,1.030006934,Newton
26-May-15,CRB,.016,31.375,2.021865462,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,0.962865741,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,2.060013867,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,2.060013867,Newton
16-Nov-15,CRB,.016,31.375,2.060013867,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
16-Nov-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
19-Nov-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
10-Jul-15,CRB,.016,31.375,1.030006934,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,0.402008824,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
03-Jun-15,CRB,.016,31.500,2.175198047,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,2.19533877,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jun-15,CRB,.016,31.500,2.134916602,Newton
04-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,0.692840859,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.067458301,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,11.10156633,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,2.175198047,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jul-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
04-Jun-15,CRB,.016,31.500,0.710161881,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
22-May-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jun-15,CRB,.016,31.500,1.067458301,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
22-May-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
22-May-15,CRB,.016,31.500,1.067458301,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
21-Jul-15,CRB,.016,31.500,1.087599023,Newton
21-Jul-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
26-May-15,CRB,.016,31.500,1.087599023,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
26-May-15,CRB,.016,31.500,1.087599023,Newton
22-May-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
26-May-15,CRB,.016,31.500,1.047317578,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
03-Jun-15,CRB,.016,31.500,2.175198047,Newton
22-May-15,CRB,.016,31.500,0.623556773,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
02-Jun-15,CRB,.016,31.500,0.580455627,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
04-Jun-15,CRB,.016,31.500,1.087599023,Newton
04-Jun-15,CRB,.016,31.500,1.087599023,Newton
04-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
26-May-15,CRB,.016,31.500,2.094635156,Newton
08-Jun-15,CRB,.016,31.500,0.60059635,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,2.175198047,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
03-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
21-Jul-15,CRB,.016,31.500,0.215102918,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
08-Jun-15,CRB,.016,31.500,2.175198047,Newton
03-Jun-15,CRB,.016,31.500,1.067458301,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
22-May-15,CRB,.016,31.500,1.087599023,Newton
08-Jun-15,CRB,.016,31.500,1.087599023,Newton
02-Jun-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
07-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,2.134916602,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
08-Jul-15,CRB,.016,31.500,2.215479492,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.087599023,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
08-Jul-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.107739746,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,2.175198047,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
17-Nov-15,CRB,.016,31.500,1.087599023,Newton
21-Jul-15,CRB,.016,31.500,1.087599023,Newton
21-Jul-15,CRB,.016,31.500,1.067458301,Newton
08-Apr-15,CRB,.016,33.875,1.323903809,Hamel
08-Apr-15,CRB,.016,33.875,1.323903809,Hamel
09-Apr-15,CRB,.016,33.875,1.331512451,Hamel
08-Apr-15,CRB,.016,33.875,1.323903809,Hamel
08-Apr-15,CRB,.016,33.875,1.323903809,Hamel
09-Apr-15,CRB,.016,33.875,1.323903809,Hamel
09-Apr-15,CRB,.016,33.875,2.65541626,Hamel
08-Apr-15,CRB,.016,33.875,1.320099487,Hamel
08-Apr-15,CRB,.016,33.875,2.647807617,Hamel
08-Apr-15,CRB,.016,33.875,2.65541626,Hamel
08-Apr-15,CRB,.016,33.875,2.651611938,Hamel
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
24-Feb-15,CRB,.016,35.500,0.859571438,Newton
24-Feb-15,CRB,.016,35.500,1.099404492,Newton
15-May-15,CRB,.016,35.500,1.116627539,Newton
15-May-15,CRB,.016,35.500,1.116627539,Newton
30-Jun-15,CRB,.016,35.500,1.116627539,Newton
26-May-15,CRB,.016,35.500,0.370554917,Newton
26-May-15,CRB,.016,35.500,1.116627539,Newton
15-May-15,CRB,.016,35.500,0.592639727,Newton
30-Jun-15,CRB,.016,35.500,0.653020327,Newton
30-Jun-15,CRB,.016,35.500,1.116627539,Newton
15-May-15,CRB,.016,35.500,1.116627539,Newton
26-May-15,CRB,.016,35.500,1.116627539,Newton
26-May-15,CRB,.016,35.500,2.233255078,Newton
15-May-15,CRB,.016,35.500,1.116627539,Newton
30-Jun-15,CRB,.016,35.500,1.116627539,Newton
15-May-15,CRB,.016,35.500,1.116627539,Newton
30-Jun-15,CRB,.016,35.500,1.116627539,Newton
15-Jan-15,CRB,.016,35.875,1.465628281,Hamel
15-Jan-15,CRB,.016,35.875,1.465628281,Hamel
13-Aug-15,CRB,.016,35.875,1.399274479,Hamel
13-Aug-15,CRB,.016,35.875,1.399274479,Hamel
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.452172588,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.255373934,Newton
13-Jul-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.964349121,Newton
13-Jul-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
20-Feb-15,CRB,.016,36.250,0.964349121,Newton
13-Jul-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
05-Jan-15,CRB,.016,36.250,0.785765951,Newton
05-Jan-15,CRB,.016,36.250,0.982207438,Newton
05-Jan-15,CRB,.016,36.250,0.982207438,Newton
05-Jan-15,CRB,.016,36.250,0.982207438,Newton
13-Jul-15,CRB,.016,36.250,0.964349121,Newton
01-Jun-15,CRB,.016,36.250,0.964349121,Newton
15-May-15,CRB,.016,36.250,0.964349121,Newton
13-Jul-15,CRB,.016,36.250,0.850055892,Newton
13-Jul-15,CRB,.016,36.250,0.964349121,Newton
02-Apr-15,CRB,.016,36.250,1.066179525,Hamel
22-Jun-15,CRB,.016,36.250,1.427753451,Hamel
22-Jun-15,CRB,.016,36.250,2.11845236,Hamel
02-Apr-15,CRB,.016,36.250,3.040929427,Hamel
02-Apr-15,CRB,.016,36.250,1.492651335,Hamel
07-Jan-15,CRB,.016,36.250,0.486734131,Hamel
07-Jan-15,CRB,.016,36.250,1.043001709,Hamel
07-Jan-15,CRB,.016,36.250,1.450931266,Hamel
07-Jan-15,CRB,.016,36.250,1.455566829,Hamel
07-Jan-15,CRB,.016,36.250,1.043001709,Hamel
22-Jun-15,CRB,.016,36.250,2.855506901,Hamel
22-Jun-15,CRB,.016,36.250,0.75096123,Hamel
12-Mar-15,CRB,.016,36.625,0.821644678,Hamel
12-Mar-15,CRB,.016,36.625,0.684454915,Hamel
22-May-15,CRB,.016,36.625,1.344509473,Newton
22-May-15,CRB,.016,36.625,0.659805575,Newton
12-Mar-15,CRB,.016,36.625,0.821644678,Hamel
22-May-15,CRB,.016,36.625,0.672254736,Newton
12-Mar-15,CRB,.016,36.625,0.821644678,Hamel
22-May-15,CRB,.016,36.625,0.672254736,Newton
22-Dec-15,CRB,.016,38.500,1.114484766,Newton
22-Dec-15,CRB,.016,38.500,1.114484766,Newton
22-Dec-15,CRB,.016,38.500,1.114484766,Newton
22-Dec-15,CRB,.016,38.500,0.618332659,Newton
22-Dec-15,CRB,.016,38.500,1.114484766,Newton
22-Oct-15,CRB,.016,38.500,1.197039193,Newton
22-Oct-15,CRB,.016,38.500,0.459002615,Newton
22-Oct-15,CRB,.016,38.500,1.197039193,Newton
22-Oct-15,CRB,.016,38.500,1.197039193,Newton
06-Feb-15,CRB,.016,39.125,1.486902832,Hamel
06-Feb-15,CRB,.016,39.125,2.973805664,Hamel
05-May-15,CRB,.016,39.125,1.546378945,Hamel
05-May-15,CRB,.016,39.125,1.362994263,Hamel
06-Feb-15,CRB,.016,39.125,1.486902832,Hamel
05-May-15,CRB,.016,39.125,1.313430835,Hamel
09-Sep-15,CRB,.016,39.125,1.100308096,Hamel
09-Sep-15,CRB,.016,39.125,1.09039541,Hamel
09-Sep-15,CRB,.016,39.125,1.100308096,Hamel
05-May-15,CRB,.016,39.125,1.546378945,Hamel
09-Sep-15,CRB,.016,39.125,1.09039541,Hamel
03-Nov-15,CRB,.016,39.250,1.455566829,Hamel
03-Nov-15,CRB,.016,39.250,1.345144518,Hamel
10-Sep-15,CRB,.016,39.250,1.054031152,Hamel
10-Sep-15,CRB,.016,39.250,2.68526984,Hamel
03-Nov-15,CRB,.016,39.250,1.465605221,Hamel
03-Nov-15,CRB,.016,39.250,1.38027889,Hamel
29-Jul-15,CRB,.016,39.250,1.377769292,Hamel
29-Jul-15,CRB,.016,39.250,1.505758789,Hamel
10-Sep-15,CRB,.016,39.250,1.345144518,Hamel
29-Jul-15,CRB,.016,39.250,1.505758789,Hamel
29-Jul-15,CRB,.016,39.250,1.505758789,Hamel
29-Jul-15,CRB,.016,39.250,1.505758789,Hamel
10-Sep-15,CRB,.016,39.250,1.345144518,Hamel
10-Sep-15,CRB,.016,39.250,1.340125322,Hamel
29-Jul-15,CRB,.016,39.250,1.505758789,Hamel
03-Nov-15,CRB,.016,39.250,1.465605221,Hamel
10-Sep-15,CRB,.016,39.250,1.335106126,Hamel
03-Nov-15,CRB,.016,39.250,1.38027889,Hamel
03-Nov-15,CRB,.016,39.250,1.455566829,Hamel
25-Feb-15,CRB,.016,39.750,1.4475625,Hamel
25-Feb-15,CRB,.016,39.750,1.433991602,Hamel
25-Feb-15,CRB,.016,39.750,1.379708008,Hamel
25-Feb-15,CRB,.016,39.750,1.456609766,Hamel
29-Jan-15,CRB,.016,39.750,1.456609766,Hamel
29-Jan-15,CRB,.016,39.750,1.4475625,Hamel
25-Feb-15,CRB,.016,39.750,1.149002734,Hamel
25-Feb-15,CRB,.016,39.750,1.402326172,Hamel
26-Mar-15,CRB,.016,39.750,1.452086133,Hamel
25-Feb-15,CRB,.016,39.750,1.298282617,Hamel
25-Feb-15,CRB,.016,39.750,1.329948047,Hamel
25-Feb-15,CRB,.016,39.750,1.492798828,Hamel
25-Feb-15,CRB,.016,39.750,1.492798828,Hamel
