"","Mill","Date","Grade","Caliper","Width","Plant","Tons"
"13211","W6",2016-11-21,"AKOS","72-27-W",33.3465,"PLT00060",129.312
"13212","W6",2016-11-21,"AKOS","72-27-W",47.0472,"PLT00060",128.7465
"13213","W6",2016-11-21,"AKPG","72-24-W",64.25,"PLT00070",27.325
"13214","W6",2016-11-21,"AKPG","72-27-W",42.375,"PLT00070",6.798
"13215","W6",2016-11-21,"AKPG","72-27-W",49.625,"PLT00070",8.001
"13216","W6",2016-11-21,"AKPG","77-24-W",31,"PLT00070",19.438
"13217","W6",2016-11-21,"AKPG","77-24-W",42.875,"PLT00070",5.3125
"13218","W6",2016-11-21,"AKPG","77-24-W",47.625,"PLT00070",130.6795
"13219","W6",2016-11-21,"AKPG","84-24-W",43.125,"PLT00068",43.8045
"13220","W6",2016-11-21,"AKPG","84-27-W",40.875,"PLT00070",8.278
"13221","W6",2016-11-21,"AKPG","84-27-W",42.375,"PLT00070",19.398
"13222","W6",2016-11-21,"AKPG","84-27-W",49.625,"PLT00070",3.0375
"13223","W6",2016-11-21,"FC02","72-30-W",44.5,"PLT00042",53.947
"13224","W6",2016-11-21,"FC02","72-30-W",48.75,"PLT00053",21.5965
"13225","W6",2016-11-21,"PKXX","72-26-W",42.375,"PLT00042",40.649
"13226","W6",2016-11-22,"AKPG","72-24-W",64.25,"PLT00070",3.4575
"13227","W6",2016-11-22,"AKPG","77-24-W",31,"PLT00070",19.687
"13228","W6",2016-11-22,"AKPG","77-24-W",47.625,"PLT00070",59.287
"13229","W6",2016-11-22,"AKPG","77-24-W",64.25,"PLT00070",23.8355
"13230","W6",2016-11-22,"AKPG","84-24-W",42.875,"PLT00070",88.743
"13231","W6",2016-11-22,"AKPG","84-24-W",43.125,"PLT00068",241.408
"13232","W6",2016-11-22,"AKPG","84-27-W",42.375,"PLT00070",5.959
"13233","W6",2016-11-22,"AKPG","84-27-W",47.125,"PLT00070",3.568
"13234","W6",2016-11-22,"FC02","72-30-W",44.5,"PLT00042",153.5835
"13235","W6",2016-11-22,"PKXX","72-28-W",71.25,"PLT00060",2.7105
"13236","W6",2016-11-23,"AKPG","77-24-W",42.875,"PLT00070",106.274
"13237","W6",2016-11-23,"AKPG","84-24-W",43.125,"PLT00068",80.622
"13238","W6",2016-11-23,"AKPG","84-24-W",46.625,"PLT00070",37.256
"13239","W6",2016-11-24,"AKPG","77-24-W",42.875,"PLT00070",74.31
"13240","W6",2016-11-24,"AKPG","77-24-W",54.5,"PLT00070",120.99
"13241","W6",2016-11-24,"AKPG","77-24-W",64.25,"PLT00070",344.094
"13242","W6",2016-11-24,"AKPG","84-27-W",40.875,"PLT00070",6.1895
"13243","W6",2016-11-24,"AKPG","84-27-W",42.375,"PLT00070",16.0605
"13244","W6",2016-11-24,"AKPG","84-27-W",49.625,"PLT00070",7.514
"13245","W6",2016-11-24,"PKXX","72-26-W",42.375,"PLT00042",13.716
"13246","W6",2016-11-24,"PKXX","72-28-W",23.75,"PLT08001",7.7755
"13247","W6",2016-11-24,"PKXX","72-28-W",29.125,"PLT08001",4.608
"13248","W6",2016-11-25,"AKOS","72-21-W",35.25,"PLT00042",1.8195
"13249","W6",2016-11-25,"AKPG","77-24-W",42.875,"PLT00070",178.238
"13250","W6",2016-11-25,"AKPG","77-24-W",54.5,"PLT00070",223.2575
"13251","W6",2016-11-25,"AKPG","77-24-W",62.875,"PLT00070",11.5255
"13252","W6",2016-11-25,"AKPG","77-24-W",64.25,"PLT00070",471.3235
"13253","W6",2016-11-25,"AKPG","84-21-W",38.125,"PLT00068",83.0865
"13254","W6",2016-11-26,"AKPG","77-24-W",42.875,"PLT00070",5.2385
"13255","W6",2016-11-26,"AKPG","77-24-W",46.625,"PLT00070",145.9275
"13256","W6",2016-11-26,"AKPG","77-24-W",51.25,"PLT00070",132.0305
"13257","W6",2016-11-26,"AKPG","77-24-W",54.5,"PLT00070",9.9105
"13258","W6",2016-11-26,"AKPG","77-24-W",62.875,"PLT00070",323.3255
"13259","W6",2016-11-26,"AKPG","77-24-W",64.25,"PLT00070",314.0355
"13260","W6",2016-11-27,"AKOS","72-24-W",39.125,"PLT00042",71.414
"13261","W6",2016-11-27,"AKOS","72-24-W",43,"PLT00042",107.578
"13262","W6",2016-11-27,"AKPG","72-24-W",62.875,"PLT00070",23.448
"13263","W6",2016-11-27,"AKPG","77-24-W",54.5,"PLT00070",6.823
"13264","W6",2016-11-27,"AKPG","77-24-W",62.875,"PLT00070",86.407
"13265","W6",2016-11-27,"AKPG","84-21-W",38.125,"PLT00068",104.3325
"13266","W6",2016-11-27,"AKPG","84-21-W",43.25,"PLT00070",24.297
"13267","W6",2016-11-27,"AKPG","84-21-W",46,"PLT00070",35.853
"13268","W6",2016-11-27,"AKPG","84-24-W",43.125,"PLT00068",41.723
"13269","W6",2016-11-27,"FC02","72-30-W",44.5,"PLT00042",41.3275
"13270","W6",2016-11-28,"AKOS","72-21-W",32.625,"PLT00042",32.881
"13271","W6",2016-11-28,"AKOS","72-24-W",39.125,"PLT00042",9.781
"13272","W6",2016-11-28,"AKOS","72-24-W",43,"PLT00042",2.064
"13273","W6",2016-11-28,"AKPG","77-24-W",42.875,"PLT00070",36.8
"13274","W6",2016-11-28,"AKPG","84-21-W",29.625,"PLT00070",11.5495
"13275","W6",2016-11-28,"AKPG","84-21-W",38.125,"PLT00068",147.0945
"13276","W6",2016-11-28,"AKPG","84-21-W",43.25,"PLT00070",44.0055
"13277","W6",2016-11-28,"AKPG","84-21-W",45.5,"PLT00070",85.5615
"13278","W6",2016-11-28,"AKPG","84-21-W",46,"PLT00070",179.0115
"13279","W6",2016-11-28,"AKPG","84-21-W",56.25,"PLT00068",22.1735
"13280","W6",2016-11-28,"FC02","72-30-W",44.5,"PLT00042",2.489
"13281","W6",2016-11-29,"AKOS","72-21-W",32.75,"PLT00042",1.881
"13282","W6",2016-11-29,"AKOS","72-24-W",32.875,"PLT00055",10.466
"13283","W6",2016-11-29,"AKOS","72-24-W",43,"PLT00042",93.9885
"13284","W6",2016-11-29,"AKOS","72-24-W",56.5,"PLT00055",9.0185
"13285","W6",2016-11-29,"AKPG","72-24-W",62.875,"PLT00070",563.783
"13286","W6",2016-11-29,"AKPG","72-24-W",64.25,"PLT00070",10.238
"13287","W6",2016-11-29,"AKPG","77-24-W",49,"PLT00070",30.462
"13288","W6",2016-11-29,"AKPG","77-24-W",51.25,"PLT00070",38.172
"13289","W6",2016-11-29,"AKPG","77-24-W",62.875,"PLT00070",87.256
"13290","W6",2016-11-29,"AKPG","84-21-W",56.25,"PLT00068",134.4365
"13291","W6",2016-11-30,"AKPG","72-24-W",62.875,"PLT00070",20.1405
"13292","W6",2016-11-30,"AKPG","72-24-W",64.25,"PLT00070",844.2
"13293","W6",2016-11-30,"AKPG","77-21-W",42.375,"PLT00070",59.0135
"13294","W6",2016-11-30,"AKPG","77-21-W",46,"PLT00070",81.951
"13295","W6",2016-11-30,"AKPG","84-21-W",56.25,"PLT00068",244.214
"13296","W6",2016-11-30,"FC02","84-30-W",45.375,"PLT00070",175.546
"13297","W6",2016-12-01,"AKOS","72-24-W",43,"PLT00042",4.56
"13298","W6",2016-12-01,"AKOS","72-24-W",52.25,"PLT00042",5.372
"13299","W6",2016-12-01,"AKPG","72-24-W",62.875,"PLT00070",50.0355
"13300","W6",2016-12-01,"AKPG","72-24-W",64.25,"PLT00070",281.715
"13301","W6",2016-12-01,"AKPG","77-24-W",47.5,"PLT00068",74.548
"13302","W6",2016-12-01,"AKPG","77-24-W",51.25,"PLT00070",3.115
"13303","W6",2016-12-01,"AKPG","77-24-W",62.875,"PLT00070",3.001
"13304","W6",2016-12-01,"AKPG","84-24-W",42.875,"PLT00070",44.6755
"13305","W6",2016-12-01,"FC02","72-30-W",44.5,"PLT00042",2.344
"13306","W6",2016-12-01,"FC02","84-30-W",45.375,"PLT00070",234.8505
"13307","W6",2016-12-02,"AKOS","72-24-W",42.2441,"PLT00060",130.376
"13308","W6",2016-12-02,"AKOS","72-24-W",45.875,"PLT00060",2.529
"13309","W6",2016-12-02,"AKPG","72-24-W",64.25,"PLT00070",41.036
"13310","W6",2016-12-02,"AKPG","72-27-W",42.375,"PLT00070",8.912
"13311","W6",2016-12-02,"AKPG","77-24-W",47.5,"PLT00068",62.6485
"13312","W6",2016-12-02,"AKPG","84-21-W",42.375,"PLT00070",45.896
"13313","W6",2016-12-02,"AKPG","84-21-W",46,"PLT00070",116.9145
"13314","W6",2016-12-02,"AKPG","84-24-W",42.875,"PLT00070",22.11
"13315","W6",2016-12-02,"FC02","84-30-W",45.375,"PLT00070",173.399
"13316","W6",2016-12-03,"AKPG","77-24-W",42.875,"PLT00070",42.608
"13317","W6",2016-12-03,"AKPG","84-21-W",29.625,"PLT00070",18.1775
"13318","W6",2016-12-03,"AKPG","84-21-W",42.375,"PLT00070",64.6965
"13319","W6",2016-12-03,"AKPG","84-21-W",46,"PLT00070",71.2745
"13320","W6",2016-12-03,"AKPG","84-27-W",40.875,"PLT00070",105.02
"13321","W6",2016-12-03,"FC02","72-30-W",44.5,"PLT00042",2.445
"13322","W6",2016-12-03,"FC02","84-30-W",45.375,"PLT00070",216.004
"13323","W6",2016-12-03,"PKXX","72-26-W",42.375,"PLT00042",4.572
"13324","W6",2016-12-04,"AKOS","72-24-W",32.875,"PLT00042",1.634
"13325","W6",2016-12-04,"AKOS","72-27-W",45.625,"PLT00042",2.439
"13326","W6",2016-12-04,"AKPG","72-24-W",64.25,"PLT00070",7.0255
"13327","W6",2016-12-04,"AKPG","72-27-W",42.375,"PLT00070",17.8075
"13328","W6",2016-12-04,"AKPG","77-21-W",46,"PLT00070",40.9745
"13329","W6",2016-12-04,"AKPG","77-21-W",46.625,"PLT00070",41.516
"13330","W6",2016-12-04,"AKPG","77-24-W",62.875,"PLT00070",23.461
"13331","W6",2016-12-04,"AKPG","84-21-W",29.625,"PLT00070",78.47
"13332","W6",2016-12-04,"AKPG","84-21-W",46,"PLT00070",42.7675
"13333","W6",2016-12-04,"AKPG","84-27-W",46.625,"PLT00070",20.2475
"13334","W6",2016-12-04,"FC02","72-30-W",44.5,"PLT00041",58.3275
"13335","W6",2016-12-04,"FC02","84-30-W",45.375,"PLT00070",176.311
"13336","W6",2016-12-05,"AKOS","72-24-W",45.875,"PLT00053",7.335
"13337","W6",2016-12-05,"AKPG","77-24-W",62.875,"PLT00070",278.405
"13338","W6",2016-12-05,"AKPG","84-24-W",43.125,"PLT00068",45.2735
"13339","W6",2016-12-05,"AKPG","84-27-W",42.375,"PLT00070",278.0465
"13340","W6",2016-12-05,"AKPG","84-27-W",44.375,"PLT00070",39.1675
"13341","W6",2016-12-05,"AKPG","84-27-W",46.625,"PLT00070",179.852
"13342","W6",2016-12-05,"AKPG","84-27-W",47.125,"PLT00070",201.0535
"13343","W6",2016-12-05,"AKPG","84-27-W",49.625,"PLT00070",79.82
"13344","W6",2016-12-05,"FC02","72-30-W",44.5,"PLT00041",19.727
"13345","W6",2016-12-05,"FC02","84-30-W",45.375,"PLT00070",182.6845
"13346","W6",2016-12-06,"AKOS","72-21-W",48.25,"PLT00041",10.884
"13347","W6",2016-12-06,"AKOS","72-24-W",32.75,"PLT00041",9.0745
"13348","W6",2016-12-06,"AKOS","72-24-W",52.25,"PLT00042",14.1705
"13349","W6",2016-12-06,"AKOS","72-24-W",55.875,"PLT00042",21.427
"13350","W6",2016-12-06,"AKPG","72-24-W",62.875,"PLT00070",500.4965
"13351","W6",2016-12-06,"AKPG","77-24-W",49,"PLT00070",9.1655
"13352","W6",2016-12-06,"AKPG","77-24-W",62.875,"PLT00070",234.447
"13353","W6",2016-12-06,"AKPG","84-21-W",43.25,"PLT00070",33.712
"13354","W6",2016-12-06,"AKPG","84-24-W",42.875,"PLT00070",83.089
"13355","W6",2016-12-06,"AKPG","84-24-W",47.625,"PLT00070",65.7565
"13356","W6",2016-12-06,"FC02","84-30-W",45.375,"PLT00070",263.5725
"13357","W6",2016-12-07,"AKPG","72-24-W",62.875,"PLT00070",280.588
"13358","W6",2016-12-07,"AKPG","77-21-W",46.625,"PLT00070",21.2285
"13359","W6",2016-12-07,"AKPG","84-24-W",43.125,"PLT00068",22.614
"13360","W6",2016-12-07,"FC02","84-30-W",45.375,"PLT00070",195.836
"13361","W6",2016-12-07,"PKXX","72-26-W",32,"PLT00041",7.2485
"13362","W6",2016-12-07,"PKXX","72-26-W",32.5,"PLT00041",1.784
"13363","W6",2016-12-07,"PKXX","72-28-W",36.125,"PLT00006",3.8745
"13364","W6",2016-12-07,"PKXX","72-28-W",36.75,"PLT00006",5.3825
"13365","W6",2016-12-08,"AKOS","72-24-W",43,"PLT00041",20.288
"13366","W6",2016-12-08,"AKOS","72-24-W",43,"PLT00042",4.6035
"13367","W6",2016-12-08,"AKPG","72-24-W",62.875,"PLT00070",569.3235
"13368","W6",2016-12-08,"AKPG","77-21-W",46.625,"PLT00070",41.707
"13369","W6",2016-12-08,"AKPG","77-24-W",47.5,"PLT00068",40.654
"13370","W6",2016-12-08,"AKPG","77-24-W",54.5,"PLT00070",40.002
"13371","W6",2016-12-08,"AKPG","84-24-W",43.125,"PLT00068",45.1765
"13372","W6",2016-12-08,"FC02","84-30-W",45.375,"PLT00070",176.1705
"13373","W6",2016-12-09,"AKOS","72-22-W",21.125,"PLT00053",9.76
"13374","W6",2016-12-09,"AKOS","72-22-W",23.875,"PLT00053",2.649
"13375","W6",2016-12-09,"AKOS","72-22-W",33.75,"PLT00051",9.784
"13376","W6",2016-12-09,"AKOS","72-22-W",38,"PLT00053",151.402
"13377","W6",2016-12-09,"AKOS","72-24-W",43,"PLT00041",12.594
"13378","W6",2016-12-09,"AKPG","72-24-W",64.25,"PLT00070",3.482
"13379","W6",2016-12-09,"AKPG","77-21-W",46.625,"PLT00070",83.5385
"13380","W6",2016-12-09,"AKPG","77-24-W",37.75,"PLT00070",23.2155
"13381","W6",2016-12-09,"AKPG","77-24-W",47.5,"PLT00068",144.488
"13382","W6",2016-12-09,"AKPG","77-24-W",54.5,"PLT00070",79.877
"13383","W6",2016-12-09,"AKPG","77-24-W",62.875,"PLT00070",3.941
"13384","W6",2016-12-09,"AKPG","84-21-W",45.5,"PLT00070",99.458
"13385","W6",2016-12-09,"AKPG","84-21-W",46,"PLT00070",42.66
"13386","W6",2016-12-09,"AKPG","84-24-W",42.875,"PLT00070",24.449
"13387","W6",2016-12-09,"AKPG","84-24-W",43.125,"PLT00068",66.1965
"13388","W6",2016-12-09,"AKPG","84-24-W",47.625,"PLT00070",20.6085
"13389","W6",2016-12-09,"FC02","84-30-W",45.375,"PLT00070",195.938
"13390","W6",2016-12-09,"PKXX","72-28-W",37.625,"PLT00070",3.95
"13391","W6",2016-12-10,"AKOS","72-21-W",32.625,"PLT00042",52.298
"13392","W6",2016-12-10,"AKOS","72-22-W",21.125,"PLT00053",4.7365
"13393","W6",2016-12-10,"AKOS","72-22-W",38,"PLT00053",2.2825
"13394","W6",2016-12-10,"AKPG","77-21-W",46.625,"PLT00070",19.899
"13395","W6",2016-12-10,"AKPG","77-24-W",47.5,"PLT00068",41.282
"13396","W6",2016-12-10,"AKPG","77-24-W",54.5,"PLT00070",60.881
"13397","W6",2016-12-10,"AKPG","84-21-W",45.5,"PLT00070",48.67
"13398","W6",2016-12-10,"AKPG","84-21-W",46,"PLT00070",290.523
"13399","W6",2016-12-10,"AKPG","84-24-W",43.125,"PLT00068",22.3895
"13400","W6",2016-12-10,"AKPG","84-27-W",49.625,"PLT00070",45.059
"13401","W6",2016-12-10,"FC02","84-30-W",45.375,"PLT00070",176.1095
"13402","W6",2016-12-10,"PKXX","72-28-W",66.75,"PLT00041",3.5665
"13403","W6",2016-12-10,"PKXX","72-30-W",42.875,"PLT00022",2.373
"13404","W6",2016-12-11,"AKPG","72-24-W",62.875,"PLT00070",13.863
"13405","W6",2016-12-11,"AKPG","72-24-W",64.25,"PLT00070",49.1745
"13406","W6",2016-12-11,"AKPG","77-24-W",47.5,"PLT00068",141.191
"13407","W6",2016-12-11,"AKPG","77-24-W",54.5,"PLT00070",59.959
"13408","W6",2016-12-11,"AKPG","77-24-W",62.875,"PLT00070",24.4775
"13409","W6",2016-12-11,"AKPG","84-24-W",54.5,"PLT00070",24.3365
"13410","W6",2016-12-11,"FC02","84-30-W",45.375,"PLT00070",117.0775
"13411","W6",2016-12-12,"AKOS","72-21-W",32.625,"PLT00042",11.6885
"13412","W6",2016-12-12,"AKOS","72-24-W",43,"PLT00042",7.0645
"13413","W6",2016-12-12,"AKPG","72-24-W",62.875,"PLT00070",161.0965
"13414","W6",2016-12-12,"AKPG","77-24-W",42.875,"PLT00070",5.472
"13415","W6",2016-12-12,"AKPG","77-24-W",47.5,"PLT00068",11.7235
"13416","W6",2016-12-12,"AKPG","77-24-W",47.625,"PLT00070",6.1095
"13417","W6",2016-12-12,"AKPG","77-24-W",54.5,"PLT00070",61.2475
"13418","W6",2016-12-12,"AKPG","77-24-W",62.875,"PLT00070",510.335
"13419","W6",2016-12-12,"AKPG","84-24-W",54.5,"PLT00070",24.4
"13420","W6",2016-12-12,"FC02","84-30-W",45.375,"PLT00070",59.352
"13421","W6",2016-12-13,"AKOS","72-24-W",43,"PLT00042",27.693
"13422","W6",2016-12-13,"AKOS","72-24-W",45.875,"PLT00053",134.686
"13423","W6",2016-12-13,"AKPG","72-24-W",62.875,"PLT00070",218.0485
"13424","W6",2016-12-13,"AKPG","72-24-W",64.25,"PLT00070",268.966
"13425","W6",2016-12-13,"AKPG","84-27-W",47.125,"PLT00070",62.843
"13426","W6",2016-12-14,"AKOS","72-24-W",39.125,"PLT00042",77.5845
"13427","W6",2016-12-14,"AKOS","72-24-W",42.875,"PLT00053",60.854
"13428","W6",2016-12-14,"AKOS","72-24-W",43,"PLT00042",25.9265
"13429","W6",2016-12-14,"AKOS","72-24-W",52.25,"PLT00042",20.271
"13430","W6",2016-12-14,"AKPG","72-24-W",62.875,"PLT00070",326.8655
"13431","W6",2016-12-14,"AKPG","72-24-W",64.25,"PLT00070",285.871
"13432","W6",2016-12-14,"AKPG","77-24-W",31,"PLT00070",42.225
"13433","W6",2016-12-14,"AKPG","77-24-W",48.875,"PLT00070",14.7665
"13434","W6",2016-12-14,"AKPG","77-24-W",54.5,"PLT00070",20.3175
"13435","W6",2016-12-14,"AKPG","81-24-W",48.875,"PLT00070",44.983
"13436","W6",2016-12-14,"FC02","84-30-W",45.375,"PLT00070",99.3395
"13437","W6",2016-12-14,"PKXX","72-26-W",22.5,"PLT00060",7.626
"13438","W6",2016-12-14,"PKXX","72-26-W",27,"PLT00060",13.1015
"13439","W6",2016-12-15,"AKOS","72-21-W",50,"PLT00042",6
"13440","W6",2016-12-15,"AKOS","72-24-W",42.875,"PLT00053",135.3795
"13441","W6",2016-12-15,"AKOS","72-24-W",46.875,"PLT00042",5.1095
"13442","W6",2016-12-15,"AKPG","72-24-W",62.875,"PLT00070",187.8445
"13443","W6",2016-12-15,"AKPG","72-24-W",64.25,"PLT00070",188.5205
"13444","W6",2016-12-15,"AKPG","77-24-W",42.875,"PLT00070",2.5965
"13445","W6",2016-12-15,"AKPG","77-24-W",47.625,"PLT00070",5.805
"13446","W6",2016-12-15,"AKPG","77-24-W",49,"PLT00070",175.289
"13447","W6",2016-12-15,"AKPG","77-24-W",52.875,"PLT00070",23.419
"13448","W6",2016-12-15,"AKPG","77-24-W",62.875,"PLT00070",239.8605
"13449","W6",2016-12-15,"FC02","84-30-W",45.375,"PLT00070",19.939
"13450","W6",2016-12-16,"AKOS","72-21-W",32.625,"PLT00042",3.91
"13451","W6",2016-12-16,"AKOS","72-24-W",39.125,"PLT00042",16.987
"13452","W6",2016-12-16,"AKOS","72-24-W",52.25,"PLT00042",20.303
"13453","W6",2016-12-16,"AKPG","77-21-W",62.875,"PLT00070",3.9705
"13454","W6",2016-12-16,"AKPG","77-24-W",36.75,"PLT00070",4.6615
"13455","W6",2016-12-16,"AKPG","77-24-W",37.75,"PLT00070",19.437
"13456","W6",2016-12-16,"AKPG","77-24-W",42.875,"PLT00070",84.2525
"13457","W6",2016-12-16,"AKPG","77-24-W",47.625,"PLT00070",105.125
"13458","W6",2016-12-16,"AKPG","77-24-W",62.875,"PLT00070",254.405
"13459","W6",2016-12-16,"AKPG","84-24-W",42.875,"PLT00070",104.7495
"13460","W6",2016-12-16,"AKPG","84-24-W",43.125,"PLT00068",67.8675
"13461","W6",2016-12-16,"AKPG","84-24-W",48.875,"PLT00070",58.8445
"13462","W6",2016-12-16,"FC02","72-30-W",44.5,"PLT00042",7.3505
"13463","W6",2016-12-16,"FC02","84-30-W",45.375,"PLT00070",157.9365
"13464","W6",2016-12-16,"PKXX","72-30-W",29,"PLT00060",12.4375
"13465","W6",2016-12-17,"AKOS","72-21-W",32.625,"PLT00042",3.8975
"13466","W6",2016-12-17,"AKOS","72-27-W",45.8125,"PLT00055",37.5165
"13467","W6",2016-12-17,"AKPG","72-24-W",62.875,"PLT00070",10.364
"13468","W6",2016-12-17,"AKPG","77-21-W",38.125,"PLT00070",42.2665
"13469","W6",2016-12-17,"AKPG","77-24-W",36.75,"PLT00070",64.137
"13470","W6",2016-12-17,"AKPG","77-24-W",42.875,"PLT00070",66.7985
"13471","W6",2016-12-17,"AKPG","77-24-W",49,"PLT00070",24.6025
"13472","W6",2016-12-17,"AKPG","77-24-W",54.5,"PLT00070",28.0425
"13473","W6",2016-12-17,"AKPG","77-24-W",62.875,"PLT00070",419.5025
"13474","W6",2016-12-17,"AKPG","77-24-W",64.25,"PLT00070",73.1535
"13475","W6",2016-12-17,"AKPG","84-21-W",45.5,"PLT00070",84.258
"13476","W6",2016-12-17,"AKPG","84-21-W",46,"PLT00070",3.2435
"13477","W6",2016-12-17,"AKPG","84-24-W",42.875,"PLT00070",12.2275
"13478","W6",2016-12-17,"AKPG","84-24-W",47.625,"PLT00070",7.087
"13479","W6",2016-12-17,"AKPG","84-27-W",40.875,"PLT00070",3.0855
"13480","W6",2016-12-17,"AKPG","84-27-W",42.375,"PLT00070",3.2245
"13481","W6",2016-12-17,"AKPG","84-27-W",45.75,"PLT00070",3.413
"13482","W6",2016-12-17,"AKPG","84-27-W",46.625,"PLT00070",6.888
"13483","W6",2016-12-17,"FC02","84-30-W",45.375,"PLT00070",177.073
"13484","W6",2016-12-17,"PKXX","72-28-W",41.5,"PLT00042",20.114
"13485","W6",2016-12-18,"AKOS","72-24-W",52.25,"PLT00041",17.2145
"13486","W6",2016-12-18,"AKPG","72-27-W",42.375,"PLT00070",15.886
"13487","W6",2016-12-18,"AKPG","72-27-W",47.125,"PLT00070",5.1305
"13488","W6",2016-12-18,"AKPG","77-24-W",36.75,"PLT00070",46.277
"13489","W6",2016-12-18,"AKPG","77-24-W",42.875,"PLT00070",43.177
"13490","W6",2016-12-18,"AKPG","81-24-W",43.125,"PLT00068",61.4665
"13491","W6",2016-12-18,"AKPG","84-21-W",45.5,"PLT00070",20.712
"13492","W6",2016-12-18,"AKPG","84-24-W",36.75,"PLT00070",21.9155
"13493","W6",2016-12-18,"AKPG","84-24-W",39.375,"PLT00068",101.7565
"13494","W6",2016-12-18,"AKPG","84-24-W",43.125,"PLT00068",24.1835
"13495","W6",2016-12-18,"PKXX","72-28-W",41,"PLT00041",58.9975
"13496","W6",2016-12-18,"PKXX","72-28-W",41.5,"PLT00042",102.1095
"13497","W6",2016-12-19,"AKPG","72-24-W",36.75,"PLT00070",23.0225
"13498","W6",2016-12-19,"AKPG","77-24-W",42.875,"PLT00070",129.8445
"13499","W6",2016-12-19,"AKPG","84-27-W",47.125,"PLT00070",48.417
"13500","W6",2016-12-19,"FC02","72-30-W",44.5,"PLT00041",7.1125
"13501","W6",2016-12-19,"PKXX","72-30-W",47.75,"PLT00042",20.351
"13502","W6",2016-12-20,"AKOS","72-24-W",39.125,"PLT00041",2.141
"13503","W6",2016-12-20,"AKOS","72-24-W",43,"PLT00041",1.5785
"13504","W6",2016-12-20,"PKXX","72-28-W",41.5,"PLT00042",2.2
"13505","W6",2016-12-20,"PKXX","72-30-W",47.75,"PLT00042",77.924
"13506","W6",2016-12-21,"AKOS","72-24-W",45.875,"PLT00053",2.5515
"13507","W6",2016-12-21,"AKPG","81-24-W",43.125,"PLT00068",20.554
"13508","W6",2016-12-21,"AKPG","84-24-W",47.625,"PLT00070",70.552
"13509","W6",2016-12-21,"AKPG","84-27-W",40.875,"PLT00070",84.2315
"13510","W6",2016-12-21,"FC02","72-30-W",44.5,"PLT00041",23.0955
"13511","W6",2016-12-21,"FC02","84-30-W",45.375,"PLT00070",166.9585
"13512","W6",2016-12-21,"PKXX","72-28-W",41,"PLT00041",10.844
"13513","W6",2016-12-21,"PKXX","72-30-W",47.75,"PLT00042",50.058
"13514","W6",2016-12-21,"PKXX","72-30-W",55.5,"PLT00042",12.1095
"13515","W6",2016-12-22,"AKOS","72-21-W",32.75,"PLT00041",12.962
"13516","W6",2016-12-22,"AKOS","72-21-W",33.375,"PLT00055",22.8015
"13517","W6",2016-12-22,"AKOS","72-21-W",39.5,"PLT00055",24.632
"13518","W6",2016-12-22,"AKOS","72-21-W",42.75,"PLT00041",29.582
"13519","W6",2016-12-22,"AKOS","72-21-W",47.375,"PLT00055",24.347
"13520","W6",2016-12-22,"AKOS","72-22-W",53.625,"PLT00041",14.7125
"13521","W6",2016-12-22,"AKOS","72-27-W",47,"PLT00060",21.1145
"13522","W6",2016-12-22,"AKOS","77-21-W",61,"PLT00068",63.236
"13523","W6",2016-12-22,"AKPG","81-24-W",43.125,"PLT00068",41.054
"13524","W6",2016-12-22,"AKPG","84-21-W",37,"PLT00070",110.7165
"13525","W6",2016-12-22,"AKPG","84-21-W",43.25,"PLT00070",9.8705
"13526","W6",2016-12-22,"AKPG","84-21-W",45.5,"PLT00070",64.1495
"13527","W6",2016-12-22,"AKPG","84-21-W",46,"PLT00070",17.7655
"13528","W6",2016-12-22,"AKPG","84-21-W",56.25,"PLT00068",112.989
"13529","W6",2016-12-22,"FC02","72-30-W",44.5,"PLT00041",28.326
"13530","W6",2016-12-22,"FC02","84-30-W",45.375,"PLT00070",206.818
"13531","W6",2016-12-23,"AKOS","72-21-W",39.375,"PLT00055",6.5965
"13532","W6",2016-12-23,"AKPG","72-27-W",47.5,"PLT00041",17.3455
"13533","W6",2016-12-23,"AKPG","77-24-W",43.125,"PLT00070",74.0065
"13534","W6",2016-12-23,"AKPG","77-24-W",47.5,"PLT00068",102.7255
"13535","W6",2016-12-23,"AKPG","81-24-W",43.125,"PLT00068",81.767
"13536","W6",2016-12-23,"AKPG","84-21-W",43.25,"PLT00070",150.378
"13537","W6",2016-12-23,"AKPG","84-21-W",45.5,"PLT00070",338.985
"13538","W6",2016-12-23,"AKPG","84-21-W",46,"PLT00070",343.068
"13539","W6",2016-12-23,"AKPG","84-21-W",56.25,"PLT00068",245.5395
"13540","W6",2016-12-23,"FC02","72-30-W",44.5,"PLT00041",29.833
"13541","W6",2016-12-23,"FC02","84-30-W",45.375,"PLT00070",237.5985
"13542","W6",2016-12-24,"AKPG","77-24-W",42.875,"PLT00070",21.3225
"13543","W6",2016-12-24,"AKPG","77-24-W",43.125,"PLT00070",106.1515
"13544","W6",2016-12-24,"AKPG","77-24-W",46.625,"PLT00070",69.385
"13545","W6",2016-12-24,"AKPG","77-24-W",54.5,"PLT00070",134.894
"13546","W6",2016-12-24,"AKPG","77-24-W",64.25,"PLT00070",306.315
"13547","W6",2016-12-24,"AKPG","81-24-W",43.125,"PLT00068",101.851
